,fips,cases,deaths,popdense,population,ageab55,ageab65,ageab75,diabetes,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,AR,AS,AT,AU,pct_highschool_or_less,% Adults with Diabetes,% Adults with Obesity
107,4025,11319,218,11.02639,231993,48.80492084,0.315862979,0.128176281,0.11,487.9026522,9.396835249,192.5965191,14,48.84673244,80.357599,0.69355541,1.3901281,1.0646873,14.675443,8.950717926,25.84082413,39.33110809,25.87734985,34.79154205,11,23
108,4027,27366,519,14.853729,212128,28.5690715,0.187754563,0.095461231,0.14,1290.070146,24.46635993,189.6513922,20.1,51.52832252,30.417484,1.8917823,0.95744077,1.2101185,64.312583,26.74695969,25.70783997,32.51909256,15.0261097,52.45479965,14,37
109,5001,1314,30,6.9386115,17769,33.93550566,0.19607181,0.083291125,0.19,739.4901232,16.88333615,228.3105023,20,48.3595025,69.458044,24.458326,0.27013337,0.82165571,3.2753672,16.09112167,38.89559555,29.24414444,15.76913834,54.98671722,19,31
110,5003,1273,21,8.364131,20046,34.16641724,0.203581762,0.085503342,0.15000001,635.0394094,10.47590542,164.9646504,20.2,48.74289135,68.302906,24.498653,0.32425423,0.19954105,5.5123217,16.71496964,43.66758347,27.27865601,12.33879185,60.3825531,15,43
111,5005,2065,71,28.993931,41619,46.62293664,0.308993489,0.146591701,0.17,496.1676158,17.05951609,343.8256659,14,48.28563877,94.461662,0.35080132,0.66796415,0.50217449,2.5156779,11.26986599,36.30527115,34.54288101,17.8819828,47.57513714,17,34
112,5007,17758,264,124.18565,272608,24.16803615,0.13410098,0.055706362,0.090000004,651.4115507,9.684235239,148.6653902,9.9,49.73515084,72.970712,1.7893825,1.4614391,3.9639335,16.864875,11.41817188,29.1776638,26.05300522,33.35115814,40.59583569,9,29
113,5009,2571,68,24.527695,37480,34.23692636,0.206590181,0.090581644,0.15000001,685.9658485,18.14300961,264.4885259,14.9,49.20757737,93.601918,0.3628602,0.72838846,0.68036285,2.6120597,12.5890007,33.38721466,37.88631058,16.13747406,45.97621536,15,34
114,5011,940,11,6.4804678,10897,32.45847481,0.189685234,0.085803432,0.16,862.6227402,10.09452143,117.0212766,23.2,48.69230063,55.27209,27.236855,0.27530512,0.23859779,15.710746,18.96276665,41.2898941,25.41223335,14.33510685,60.25266075,16,46
115,5013,234,1,3.2414494,5277,37.40761796,0.215463331,0.08944476,0.17,443.4337692,1.895016108,42.73504274,15.6,50.44532879,72.238016,21.22418,0.3411029,0.28425241,4.0742848,15.76540184,44.68657684,28.14097404,11.40704823,60.45197868,17,29
116,5015,2073,30,17.297735,28223,37.95485951,0.231867626,0.090245544,0.090000004,734.5073167,10.62962832,144.7178003,15,49.77146299,79.194272,0.54919748,0.9424937,1.4279134,15.242887,13.7215395,35.93592453,29.12049103,21.22204399,49.65746403,9,28
117,5017,1410,30,6.2547064,10438,35.72523472,0.203295651,0.095324775,0.1,1350.833493,28.74113815,212.7659574,29.2,50.50776011,38.9155,53.410614,0.21076836,0.6035639,5.7865493,19.231287,38.07283783,26.81091309,15.88496208,57.30412483,10,39
118,5019,1371,21,9.8349171,22061,28.28520919,0.16712751,0.074248674,0.15000001,621.4586827,9.519060786,153.1728665,19.8,47.3777254,68.437517,24.110422,0.48048594,0.5802094,4.8819184,10.04479504,30.18753242,33.13339996,26.63427162,40.23232746,15,27
119,5021,1317,30,8.9644184,14847,35.32700209,0.21411733,0.097191352,0.15000001,887.0478885,20.20610224,227.7904328,22.6,48.86509059,95.177478,0.74762576,0.42432817,0.17511955,2.1351114,17.5296917,41.90023804,28,12.57007122,59.42992973,15,43
120,5023,1236,38,17.407303,24965,42.39535349,0.267854997,0.124934909,0.12,495.0931304,15.22130983,307.4433657,14.6,49.17684759,94.700581,0.36451032,0.58882437,0.46865614,2.4193872,14.0533886,42.83421707,27.56646919,15.54592609,56.88760567,12,37
121,5025,571,17,5.1787386,8018,35.60738339,0.209902719,0.087303567,0.17,712.1476677,21.20229484,297.7232925,19.4,49.61336992,84.29783,11.461711,0.42404588,0.13719132,2.3946121,10.42288113,46.55202484,26.77662659,16.24846458,56.97490597,17,36
122,5027,1567,41,11.864068,23537,29.70217105,0.174236309,0.079746782,0.16,665.7602923,17.41938225,261.6464582,25.2,48.23044568,59.136677,35.34435,0.41636573,1.0324171,2.8975656,14.12591267,41.71611786,24.52083778,19.63713264,55.84203053,16,36
123,5029,1306,16,14.605683,20891,34.23005122,0.196017424,0.08759753,0.19,625.1495859,7.65880044,122.5114855,18.2,49.11205782,81.317312,11.311091,0.71322578,0.40687378,4.0208701,12.95043468,43.84923553,27.57835197,15.62197971,56.79967022,19,37
124,5031,10077,136,59.260849,108558,24.80793677,0.138451335,0.058761215,0.14,928.2595479,12.52786529,134.9608018,18.4,48.57311299,75.597376,16.029219,0.3279353,1.2021224,5.1806409,10.67513466,34.58181,28.51052666,26.23252678,45.25694466,14,38
125,5033,4451,58,41.409672,63406,29.90411002,0.166340725,0.069551777,0.15000001,701.9840394,9.1473993,130.307796,15.9,49.29817367,83.816987,1.4036527,2.2395357,1.5818693,8.0449797,15.02035236,37.27991104,31.73277092,15.96696281,52.3002634,15,35
126,5035,4319,73,30.581587,48342,26.71796781,0.141450499,0.057486244,0.2,893.4260064,15.10074056,169.0206066,22.2,47.60043027,41.475323,53.661412,0.2689173,0.66195028,2.6209094,17.38947868,34.77249908,30.40010262,17.43791771,52.16197777,20,41
127,5037,1394,36,10.445861,16676,32.44183257,0.187694891,0.079815303,0.17,835.9318781,21.58791077,258.2496413,16.7,48.23698729,72.739267,22.721276,0.3597985,0.75557688,2.0028783,16.35542488,41.50091171,27.71649361,14.42716885,57.85633659,17,39
128,5039,482,11,4.1549935,7182,38.74965191,0.231829574,0.102478418,0.079999998,671.1222501,15.31606795,228.2157676,14.3,49.41520468,53.063214,41.214147,0.45948206,0.22277918,3.3695351,16.05442238,44.06219482,28.02721024,11.85617065,60.1166172,8,39
129,5041,953,11,5.78649,11512,33.53891591,0.190062543,0.08052467,0.14,827.8318277,9.555246699,115.4249738,29.1,47.22897846,44.518763,46.890202,0.3648367,0.57331482,6.4107016,18.9368763,44.60771942,22.39969254,14.05571175,63.54459572,14,38
130,5043,1448,19,8.5427933,18328,30.15058926,0.174978175,0.081132693,0.19,790.048014,10.36665212,131.2154696,21.4,48.85966827,66.117418,27.848101,0.39284155,0.62745526,3.8738541,13.08635616,35.2885704,28.84829712,22.77677727,48.37492657,19,41
131,5045,7618,92,74.370972,124806,23.42755957,0.124849767,0.04885983,0.1,610.3873211,7.371440476,120.7666054,16.8,48.86944538,79.980129,12.001827,0.52321204,1.2619586,4.1384228,8.166707993,30.46303558,30.81363869,30.55661774,38.62974358,10,35
132,5047,1088,25,11.294209,17810,33.29590118,0.19331836,0.086805166,0.13,610.8927569,14.03705783,229.7794118,21.9,50.01684447,91.482311,0.88714203,1.3250982,1.0275126,3.4194272,16.2769413,41.02521515,30.5567112,12.14113331,57.30215645,13,34
133,5049,884,36,7.6628017,12269,41.59263184,0.262531584,0.117450485,0.14,720.5151194,29.34224468,407.239819,23.9,49.07490423,95.02812,0.63574864,0.72540548,0.30972369,1.5323172,14.40515232,35.82646179,37.53248215,12.23590565,50.23161411,14,28
134,5051,5782,153,56.488659,99154,38.28791577,0.238336325,0.104060351,0.15000001,583.1333078,15.43054239,264.6143203,18.6,48.06664381,81.800026,8.5311741,0.59503401,0.8522097,5.8605805,10.88474369,31.42989159,36.04740524,21.63795853,42.31463528,15,30
135,5053,1071,12,11.114748,18188,31.84517264,0.180063778,0.07576424,0.17,588.8497911,6.597756763,112.0448179,14.5,49.40070376,92.33011,2.6775897,0.47283922,0.40686168,2.9140092,9.198113441,43.78930664,28.30188751,18.71069145,52.98742008,17,36
136,5055,4431,51,30.293293,45325,27.95146167,0.159779371,0.066607832,0.15000001,977.6061776,11.25206839,115.098172,16.3,49.17595146,92.644238,1.7826807,0.50082738,0.33976834,2.9233314,11.75766468,45.86021042,26.22531128,16.15681267,57.6178751,15,36
137,5057,1220,11,11.538166,21741,31.86605952,0.179614553,0.081596983,0.18000001,561.151741,5.059564877,90.16393443,24.3,48.21305368,54.321331,29.635251,0.37256796,0.5197553,13.168667,17.38432503,36.82043457,30.70695877,15.08828259,54.2047596,18,29
138,5059,3636,55,21.150625,33701,32.88923177,0.18898549,0.077060028,0.18000001,1078.899736,16.3199905,151.2651265,17.6,52.35156227,82.47233,11.139135,0.57268329,0.37684343,3.5221506,14.16869068,38.99888992,33.54875946,13.28366184,53.1675806,18,36
139,5061,1106,18,8.7517529,13341,30.82227719,0.179446818,0.079829098,0.13,829.0233116,13.49224196,162.7486438,19.2,48.09984259,63.705868,20.530695,1.0269095,0.53219399,12.570272,14.77052689,38.38970566,33.2650032,13.5747633,53.16023254,13,45
140,5063,2751,93,19.042454,37678,30.61999045,0.175248155,0.077153777,0.14,730.1342959,24.68283879,338.0588877,17.3,48.75789585,88.343328,2.202877,0.47507831,0.74313921,6.5422796,13.97977829,37.62041092,30.86139679,17.53841209,51.60018921,14,29
141,5065,1298,13,9.0398006,13593,40.90340616,0.257926874,0.120871037,0.13,954.903259,9.563746046,100.1540832,17.1,51.86493048,92.6727,2.0672405,0.82395347,0.47083059,2.5895681,16.21383095,38.0186348,32.70230484,13.06522846,54.23246574,13,35
142,5067,2821,22,10.239039,16811,31.66379157,0.181488311,0.075307834,0.23999999,1678.067932,13.08666944,77.9865296,23.3,49.65796205,76.598656,17.494498,0.61864257,0.46993042,2.8969128,19.83288193,42.48382187,27.53338242,10.14991379,62.3167038,24,43
143,5069,6718,127,30.229326,68114,31.1008016,0.172901313,0.069662624,0.16,986.2876942,18.64521244,189.0443584,23.2,49.42008985,38.608804,56.769532,0.30977479,0.82068294,2.1375928,13.85596085,38.88793945,29.26402855,17.99206924,52.7439003,16,41
144,5071,1823,20,15.646801,26742,29.403186,0.164535188,0.069254356,0.13,681.6991998,7.478872186,109.7092704,22.4,49.59988034,78.939497,1.6677884,0.85259145,2.3820208,14.116371,21.11244965,40.65208817,22.85747147,15.37799168,61.76453781,13,40
145,5073,342,4,4.8835101,6682,40.31727028,0.240347201,0.111942532,0.28999999,511.8228075,5.986231667,116.9590643,22.2,49.13199641,59.233761,35.902426,0.28434601,0.44896738,2.7686322,20.29369736,40.22027206,23.67938042,15.80664921,60.51396942,29,46
146,5075,1574,35,10.798481,16434,33.2359742,0.197273944,0.090909091,0.090000004,957.7704758,21.29731045,222.3634053,17.7,49.36108069,94.833881,1.1804795,0.57806987,0.32250213,1.6794451,15.86962318,38.64992523,30.07391548,15.40653706,54.51954842,9,32
147,5077,1430,26,5.7567306,8985,32.54312743,0.196327212,0.087367835,0.16,1591.541458,28.93711742,181.8181818,26,56.19365609,41.235393,53.878689,0.47857543,0.58987201,2.5041737,24.16345787,40.39088058,24.69647598,10.74918556,64.55433846,16,39
148,5079,2820,24,9.2014904,13383,27.1090189,0.153104685,0.067996712,0.16,2107.150863,17.93319883,85.10638298,18.6,61.81723082,64.051408,30.254802,0.36613615,0.18680416,3.915415,18.91603661,47.29493713,24.05468369,9.734341621,66.21097374,16,33
149,5081,821,38,8.9415293,12326,34.78825247,0.21004381,0.086078209,0.20999999,666.0717183,30.82914165,462.8501827,15.8,48.15836443,72.626966,19.608957,1.4035372,0.47055008,3.7076101,11.04209805,44.65148544,31.76903534,12.53738213,55.69358349,21,38
150,5083,1419,11,11.852058,21737,34.15834752,0.198509454,0.085476377,0.18000001,652.8039748,5.060495929,77.51937984,21.1,49.92409256,90.357453,1.4123384,1.0397019,2.3830336,3.1053044,13.76967812,45.08459091,27.80064011,13.34509087,58.85426903,18,33
151,5085,4133,79,36.890697,73657,25.37980097,0.133157745,0.053328265,0.13,561.1143544,10.7253893,191.1444471,12.2,49.28520032,85.619831,6.2329445,0.55663413,0.88925697,4.7612581,10.87163734,36.68296814,31.83777428,20.60761833,47.55460548,13,43
152,5087,1025,12,7.627593,16481,33.42030217,0.190704448,0.078393301,0.12,621.9282811,7.281111583,117.0731707,16.8,49.93022268,89.339238,0.41259634,1.3470056,0.75844913,5.9826467,19.35772514,43.85902023,22.56015778,14.22309685,63.21674538,12,35
153,5089,629,24,10.815534,16722,46.38201172,0.285133357,0.110632699,0.17,376.1511781,14.3523502,381.5580286,20.6,49.09101782,93.816531,0.53223297,0.74751824,0.66379621,2.2844158,13.49206352,37.51587296,31.92063522,17.0714283,51.00793648,17,29
154,5091,2749,25,26.898207,43592,29.88392366,0.168930079,0.071366306,0.12,630.6202973,5.734997247,90.94216079,21.2,49.11681042,68.572217,24.844009,0.67902366,0.46797576,3.5602864,13.5464077,35.30899048,34.38859177,16.75601006,48.85539818,12,34
155,5093,4393,94,17.680323,41239,27.89107398,0.147918233,0.060161498,0.17,1065.253765,22.79395718,213.9767812,25.8,48.68449768,58.233708,35.420355,0.29098669,0.45587914,4.1829336,18.85068512,38.84627914,28.46500969,13.83802414,57.69696426,17,41
156,5095,475,7,4.3879704,6900,39.31884058,0.232028986,0.104057971,0.17,688.4057971,10.14492754,147.3684211,28.1,46.50724638,54.260868,39.608696,0.44927537,0.72463769,2.9710146,21.1446743,41.27583313,24.88076401,12.69872856,62.42050743,17,39
157,5097,492,18,4.4182076,8924,43.44464366,0.270170327,0.12158225,0.19,551.322277,20.17032721,365.8536585,18.9,49.46212461,90.239805,0.45943521,1.0757508,1.5575975,4.5607351,20.20338058,36.36907578,29.93868637,13.48885918,56.57245636,19,29
158,5099,594,20,5.2031226,8326,35.49123228,0.206341581,0.091760749,0.14,713.4278165,24.0211386,336.7003367,27.7,49.55560894,62.695169,30.687004,0.30026424,0.5164545,4.2157099,9.615056038,42.99401093,32.7972641,14.59366989,52.60906696,14,36
159,5101,553,24,3.670965,7805,42.38308776,0.265086483,0.106342088,0.11,708.5201794,30.74951954,433.9963834,14.2,50.65983344,93.516976,0.512492,1.2171685,0.35874438,2.011531,13.51728916,35.38246536,30.63220406,20.46804047,48.89975452,11,32
160,5103,1370,27,12.437966,23606,36.16029823,0.203761755,0.086503431,0.15000001,580.3609252,11.43777006,197.080292,24.1,47.42861984,54.87588,39.803439,0.40244004,0.44056596,2.5247818,13.9560442,41.61172104,29.96336937,14.46886444,55.56776524,15,38
161,5105,438,5,7.2465439,10352,34.49574961,0.201989954,0.083655332,0.15000001,423.1066461,4.829984544,114.1552511,17,49.39142195,91.769707,2.0285934,0.79211751,0.31877898,3.1394899,15.15443993,41.67126465,30.51572037,12.65857697,56.82570457,15,33
162,5107,1264,25,10.006832,18029,33.60141993,0.190027178,0.078429197,0.19,701.092684,13.86654834,197.7848101,33.2,47.01314549,34.610903,61.439902,0.25514448,0.47146264,2.068889,19.72664452,31.94432831,34.55287933,13.77614784,51.67097282,19,43
163,5109,685,10,6.8609548,10673,34.51700553,0.203878947,0.088541179,0.14,641.8064274,9.369436897,145.9854015,16.6,49.99531528,87.351263,3.279303,0.66523002,0.54342733,6.4086951,12.6112957,38.0730896,32.026577,17.2890358,50.6843853,14,34
164,5111,2406,62,12.205794,23974,30.95853842,0.179194127,0.075707016,0.20999999,1003.587219,25.8613498,257.6891106,21.8,48.57762576,86.343539,8.2130641,0.34620839,0.27946942,3.2076415,19.66609383,43.08249283,26.17849159,11.07291889,62.74858665,21,42
165,5113,1255,42,9.0254593,20049,37.34849618,0.229986533,0.098458776,0.13,625.9663824,20.94867574,334.6613546,24.5,48.71564667,87.645268,0.51872912,1.8953564,0.99256821,6.5838695,15.07863045,36.54735565,34.27737808,14.09663391,51.6259861,13,34
166,5115,5448,58,30.412216,64000,27.9171875,0.157515625,0.067359375,0.11,851.25,9.0625,106.4610866,18.5,49.5640625,83.634377,3.1703126,0.62500001,1.1703125,9.3671873,15.52060413,35.19172287,26.52280235,22.76486969,50.712327,11,34
167,5117,545,16,4.8116245,8074,38.81595244,0.237800347,0.115060689,0.15000001,675.0061927,19.81669557,293.5779817,15.7,50.3220213,84.840226,11.716621,0.42110477,0.12385434,1.8206589,16.79491425,39.94647217,27.81866837,15.43994617,56.74138641,15,44
168,5119,24662,390,199.77823,392680,28.54818173,0.155533768,0.061760212,0.12,628.0431904,9.931751044,158.1380261,17,47.80762962,51.930583,37.205613,0.3096669,2.3018744,6.2445249,9.6485672,25.95692825,30.07928276,34.31521988,35.60549545,12,33
169,5121,1455,42,10.624825,17948,32.94517495,0.199409405,0.090650769,0.19,810.6752842,23.40093604,288.6597938,18.3,49.44283486,93.130153,0.99175395,0.52373526,0.37330065,2.1116558,17.11085701,36.11020279,32.93001938,13.84892082,53.2210598,19,35
170,5125,7563,104,64.793213,121421,30.29130052,0.177596956,0.073595177,0.13,622.8741322,8.56523995,137.5115695,8.5,48.9939961,83.943468,7.88908,0.45132227,1.3037284,4.9661919,9.378476143,31.35066414,32.58041,26.69044685,40.72914028,13,30
171,5127,588,11,4.465044,10319,34.93555577,0.20854734,0.091772459,0.18000001,569.8226572,10.65994767,187.0748299,22.1,50.74135091,84.349257,0.59114257,2.1513712,3.1301484,7.6557808,20.86012268,40.76296616,29.06129456,9.315616608,61.62308884,18,38
172,5129,503,11,4.6128602,7958,40.63835134,0.24981151,0.108444333,0.16,632.0683589,13.82256848,218.6878728,21.1,50.11309374,92.837399,0.37697915,1.4827847,0.37697915,2.676552,18.2461586,40.15190887,29.70826912,11.89366436,58.39806747,16,32
173,5131,9514,156,92.735802,127753,28.8447238,0.160497209,0.06719216,0.12,744.7183236,12.21106354,163.968888,20.3,48.85834384,68.999553,6.594757,1.8684493,4.5564488,14.605528,15.93769836,31.03898621,31.70482063,21.3184948,46.97668457,12,31
174,5133,2079,20,11.70952,17139,25.89999417,0.145457728,0.062430714,0.14,1213.02293,11.66929226,96.2000962,21,50.30631892,56.561059,3.675827,1.9546064,0.53678746,34.021822,23.48867607,37.46022797,26.25865555,12.79243851,60.94890404,14,33
175,5135,1134,32,11.09322,17366,41.08603017,0.260854543,0.116664747,0.2,653.0001152,18.42681101,282.1869489,21.6,49.34930324,93.418175,0.8292065,0.90982383,0.54704593,2.34366,16.54038429,40.87538147,32.41979599,10.16443634,57.41576576,20,38
176,5123,2728,20,15.472596,25439,29.10491765,0.162034671,0.063563819,0.18000001,1072.369197,7.861944259,73.31378299,26.6,55.12402217,39.824679,52.285862,0.50316444,0.60143876,5.4443963,18.08083153,37.61862183,33.91202545,10.3885231,55.69945335,18,43
177,5137,765,27,7.9314675,12457,43.99935779,0.274223328,0.123705547,0.20999999,614.1125472,21.67456049,352.9411765,22.5,49.249418,94.43686,0.36927029,0.87501006,0.46560168,2.0390142,18.84356689,34.8774147,32.4039917,13.8750267,53.7209816,21,39
178,5139,2428,73,14.536573,39126,32.18320299,0.179343659,0.075346317,0.14,620.5592189,18.65767009,300.6589786,20.1,48.65818126,60.747331,32.63303,0.36037418,0.61851456,4.1276902,15.05436611,35.53039551,28.33389473,21.0813427,50.58476162,14,35
179,5141,743,8,9.0322037,16603,41.8358128,0.260495091,0.118713486,0.15000001,447.5094862,4.818406312,107.6716016,18.8,49.71993013,93.507195,0.60230079,0.82515208,0.36138047,3.0657111,14.87535763,42.6072731,27.99346161,14.52390671,57.48263073,15,37
180,5143,21420,222,97.122971,236961,21.79092762,0.117356865,0.047539469,0.090000004,903.946219,9.368630281,103.6414566,16.8,49.93859749,70.72683,3.375661,1.1330979,2.5919877,17.136154,14.99858189,25.72553253,25.96524811,33.31063843,40.72411442,9,30
181,5145,4748,69,29.366409,78727,28.91511172,0.164263848,0.069620334,0.13,603.0967775,8.764464542,145.3243471,17,48.67580373,87.888527,4.4559047,0.54746149,0.80023371,4.4012856,15.60421085,39.31282806,24.22712708,20.85583496,54.91703892,13,31
182,5147,362,2,4.2705145,6490,37.55007704,0.231432974,0.096456086,0.27000001,557.7812018,3.081664099,55.24861878,25,48.08936826,69.33744,25.932205,0.43143299,0.24653312,2.1417566,18.29686737,43.77949524,23.87387466,14.04976368,62.07636261,27,42
183,5149,2390,42,8.9392242,21535,31.39540283,0.177803576,0.079916415,0.14,1109.821221,19.50313443,175.7322176,16.3,50.20199675,74.850243,1.5602508,0.64081727,1.1609009,20.534015,21.79761314,40.04966354,25.33627701,12.8164444,61.84727669,14,38
184,6001,51611,657,872.82922,1666753,26.02017216,0.138298836,0.056458875,0.07,309.6499601,3.941795815,127.2984441,10.6,49.20015143,31.076589,10.290547,0.25084701,31.104729,22.38124,11.55695343,17.56516457,23.45543671,47.4224472,29.122118,7,19
185,6003,65,0,0.57574868,1101,45.14078111,0.25431426,0.079019074,0.07,590.3723887,0,0,19.8,53.40599455,64.123523,0.090826524,19.981834,1.7257039,11.353315,8.831169128,28.05194855,28.5714283,34.54545593,36.88311768,7,23
